pal_va,usa_va,name,object_file,status,notes
0x00112018,0x00111FA0,gif_Init,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00112020,0x00111FA8,gif_StartPacketPri,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x00112050,0x00111FD8,gif_StartPacketPriPath1,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x00112080,0x00112008,gif_SetGsReg,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x001120A8,0x00112030,gif_CheckOpen,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001120B0,0x00112038,gif_MakePoint2D,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=200)
0x00112178,0x00112100,gif_MakePoint2DOffset,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=216)
0x00112250,0x001121D8,gif_MakeLine2D,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=272)
0x00112360,0x001122E8,gif_MakeSpriteNoTexture,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x00112458,0x001123E0,gif_MakeSpriteNoTextureOffset,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=272)
0x00112568,0x001124F0,gif_Point,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x00112660,0x001125E8,gif_LineOffset,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=176)
0x00112710,0x00112698,gif_SetAlpha,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=160)
0x001127B0,0x00112738,gif_MoveImage,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=256)
0x001128B0,0x00112838,gif_SetZTest,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x001128F0,0x00112878,gif_SetZWrite,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x00112948,0x001128D0,gif_SetHalfOffset,GifPacket.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x001129C8,0x00112950,_IsInScreen,GifPacket.o,OOB,USA address out of bounds
0x00112A30,,gsb_SetFrame,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00112B28,,gsb_Init,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00112C90,,gsb_Reduction,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x001140F0,,gsb_MakeCommonMatrix,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x001145D0,,gsb_InitGSSystem,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x001146C0,,gsb_UpdateGSSystem,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x001147E0,,gsb_ResetGSSystem,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00114CC0,,gsb_SetVSMatrix,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00114EA8,,gsb_ClipBox,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00114F98,,gsb_StageSettingTool,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115378,,gsb_StageSetting,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x001154E0,,gsb_SetBGColor,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115538,,gsb_GetBGColor,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115568,,gsb_SetZoom,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115578,,gsb_SyncGSSystem,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x001155D8,,gsb_LoadStageSettings,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115678,,gsb_SaveStageSettings,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115718,,gsb_ClearFrameBuffer,GsBase.o,NO_ANCHOR,Object has no USA anchor
0x00115900,,light_AddLight,Light.o,NO_ANCHOR,Object has no USA anchor
0x001166D0,,light_MakeLightMatrix,Light.o,NO_ANCHOR,Object has no USA anchor
0x001167B0,,light_DispVolume,Light.o,NO_ANCHOR,Object has no USA anchor
0x00117400,,light_Tool,Light.o,NO_ANCHOR,Object has no USA anchor
0x00117F48,,light_InitLight,Light.o,NO_ANCHOR,Object has no USA anchor
0x00117F58,,light_KillAllFixLight,Light.o,NO_ANCHOR,Object has no USA anchor
0x00117FB8,,light_KillAllAmbient,Light.o,NO_ANCHOR,Object has no USA anchor
0x00118010,,light_AddAmbientObject,Light.o,NO_ANCHOR,Object has no USA anchor
0x00118140,,_RemakeNormal,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118410,,_Sqrt,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118430,,_InitCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118450,,_UnitCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118470,,_PushCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118488,,_PopCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001184A0,,_TransCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001184C0,,_SetTransCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001184D0,,_ClearTransCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001184E0,,_RotCurrentMatrixX,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001185A0,,_RotCurrentMatrixY,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118660,,_RotCurrentMatrixZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118720,,_ScaleCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001187B0,,_GetCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001187C8,,_GetCurrentMatrixTrans,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001187D8,,_SetCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001187F0,,_MulCurrentMatrixR,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118858,,_MulCurrentMatrixL,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001188B0,,_ApplyCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001188D0,,_RotTransPersCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118900,,_TransposeCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118950,,_TransposeRotationCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118980,,_InverseCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001189D0,,_PushVu0Registers,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118A58,,_PopVu0Registers,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118AE0,,_NormalizeVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118B10,,_InnerProduct,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118B40,,_OuterProduct,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118B60,,_AddVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118B78,,_AddVectorXYZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118B90,,_SubVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118BA8,,_SubVectorXYZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118BC0,,_ScaleVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118BE0,,_ScaleVectorXYZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C00,,_ScaleVector2XYZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C20,,_FTOI4Vector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C38,,_FTOI0Vector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C50,,_CopyVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C60,,_CopyIVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C70,,_UnitVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118C80,,_InterVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118CA8,,_InterVectorXYZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118CD0,,_GetNorm,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118D00,,_GetLength,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118D38,,_GetLengthXY,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118D68,,_GetLengthXZ,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118D98,,_CopyMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118DC0,,_MulMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118E38,,_ApplyMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118E68,,_UnitMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118E90,,_UnitRotation,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118EB8,,_TransposeMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118F00,,_InversMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00118F70,,_ScaleMatrixV,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119008,,_SetCameraMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119130,,_MakeNormalLightMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119200,,_MakeLightColorMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119238,,_InitRandom,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119258,,_GetRandom,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119270,,_GetRandomVector,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119290,,_GetRandomVector0,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x001192A8,,_RotTransCurrentMatrix,Matrix.o,NO_ANCHOR,Object has no USA anchor
0x00119458,0x00117B90,mc_SetMicroCode,MicroCode.o,MATCH,offset=0x-00018C8
0x00119678,0x00117DB0,mc_TransMicroCode,MicroCode.o,MATCH,offset=0x-00018C8
0x00119748,0x00117E80,mc_Reset,MicroCode.o,MATCH,offset=0x-00018C8
0x00119788,0x00117EC0,mc_Init,MicroCode.o,OOB,USA address out of bounds
0x001199B0,,pac_DumpPac,Packet.o,NO_ANCHOR,Object has no USA anchor
0x0011C6D0,,pac_MakePacket,Packet.o,NO_ANCHOR,Object has no USA anchor
0x0011C6F0,,pac_Dump,Packet.o,NO_ANCHOR,Object has no USA anchor
0x0011C748,,pac_Init,Packet.o,NO_ANCHOR,Object has no USA anchor
0x0011C750,,pac_DispVu1Memory,Packet.o,NO_ANCHOR,Object has no USA anchor
0x0011C7B8,0x0011AFF0,prim_InitFan2D,Primitive.o,MATCH,offset=0x-00017C8
0x0011CA48,0x0011B280,prim_SetFan2D,Primitive.o,MATCH,offset=0x-00017C8
0x0011CC90,0x0011B4C8,prim_DispFan2D,Primitive.o,MATCH,offset=0x-00017C8
0x0011D388,0x0011BBC0,prim_InitMesh3D,Primitive.o,MATCH,offset=0x-00017C8
0x0011DA78,0x0011C2B0,prim_UpdateMesh3D,Primitive.o,MATCH,offset=0x-00017C8
0x0011DF90,0x0011C7C8,prim_DispMesh3D,Primitive.o,MATCH,offset=0x-00017C8
0x0011E130,0x0011C968,prim_InitParticle,Primitive.o,MATCH,offset=0x-00017C8
0x0011E488,0x0011CCC0,prim_DispParticle,Primitive.o,MATCH,offset=0x-00017C8
0x0011E660,0x0011CE98,prim_DeleteParticle,Primitive.o,MATCH,offset=0x-00017C8
0x0011E838,0x0011D070,prim_DispWireYCylinder,Primitive.o,MATCH,offset=0x-00017C8
0x0011E9A0,0x0011D1D8,prim_DispWireSphere,Primitive.o,MATCH,offset=0x-00017C8
0x0011EC78,0x0011D4B0,prim_DispWireBox,Primitive.o,OOB,USA address out of bounds
0x001223D8,,reg_DispAccessoryWithShadow,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122790,,reg_RenderReflection,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122B28,,reg_DispEnemy,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122E10,,reg_DispObj,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122EB0,,reg_DispObj2,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122EB8,,reg_SetScissorSw,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122EC0,,reg_TransTexturePacket,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122EF0,,reg_Init,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122EF8,,reg_GetShinePri,RegistPacket.o,NO_ANCHOR,Object has no USA anchor
0x00122F48,,shadow_Reset,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x001233B0,,shadow_Draw,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00123E70,,shadow_Render,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x001246C8,,shadow_RenderVolume,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x001264D0,,shadow_RenderVolumeMulti,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x001282C0,,shadow_MakeObjectData,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00128628,,shadow_Tool,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00128978,,shadow_KillShadow,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00128980,,shadow_DispCancel,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00128A28,,shadow_SetLength,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00128A58,,shadow_Init,Shadow.o,NO_ANCHOR,Object has no USA anchor
0x00128CF0,,stage_ApplyData,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x00128ED0,,stage_Init,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001299A0,,stage_SetAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x00129B70,,stage_ContinueAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x00129C78,,stage_ResetAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x00129C80,,stage_CalcAnimationNoParent,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x00129E80,,stage_CalcAnimationParent,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012A018,,stage_DispAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012A178,,stage_SetScale,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012A280,,stage_PlayBgAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012A570,,stage_PlayBgAnimationDissolve,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012A8A0,,stage_MakePlayBgAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AA30,,stage_KillPlayBgAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AA98,,stage_DispBgAnimation,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AD18,,stage_CheckAnimationFinish,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012ADE8,,stage_CheckAnimationFrame,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AE78,,stage_SetLoopFlag,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AEC0,,stage_SetFrameStep,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AF08,,stage_SetParentOfGObj,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AF70,,stage_SetParentOfGObjWithLocalRotationFlag,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012AFD8,,stage_SetLocalizeGeometry,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012B080,,stage_KillPlayBgAnimationIfOverMaxCount,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012B0D8,,stage_CheckAnimationFrameIn,StageAnimation.o,NO_ANCHOR,Object has no USA anchor
0x0012B168,,tex_AllocVramAuto,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012D4B0,,tex_LoadTexturePart,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012D608,,tex_TransTexture,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012E098,,tex_SetClutAnimation,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012E118,,tex_FreeTexture,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012E230,,tex_ResetVram,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012FAB0,,tex_ListTool,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012FF78,,tex_GetTWTH,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012FFC8,,tex_InitTexture,Texture.o,NO_ANCHOR,Object has no USA anchor
0x0012FFE8,,tex_LoadTexture,Texture.o,NO_ANCHOR,Object has no USA anchor
0x00130008,,tex_GetTextureNo,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001300A0,,tex_GetTextureData,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001300B8,,tex_GetTextureName,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001300D0,,tex_SetSamplingType,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001300F8,,tex_GetTexExtData,Texture.o,NO_ANCHOR,Object has no USA anchor
0x00130110,,tex_GetVramFreeAddress,Texture.o,NO_ANCHOR,Object has no USA anchor
0x00130130,,tex_UpdateMipMapLevel,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001301F0,,tex_ResetVramPri,Texture.o,NO_ANCHOR,Object has no USA anchor
0x00130280,,tex_GetTextureNum,Texture.o,NO_ANCHOR,Object has no USA anchor
0x00130288,,tex_SetUVScroll,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001303C0,,tex_Init,Texture.o,NO_ANCHOR,Object has no USA anchor
0x00130470,,tex_RemakeRegistersSampleMin,Texture.o,NO_ANCHOR,Object has no USA anchor
0x001304E8,,fog_MakeFogClut,ZFog.o,NO_ANCHOR,Object has no USA anchor
0x001306E8,,fog_DrawFog,ZFog.o,NO_ANCHOR,Object has no USA anchor
0x00131230,,fog_FogTool,ZFog.o,NO_ANCHOR,Object has no USA anchor
0x001319B0,,temp_loadfunc,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00131F40,,iosCdvdHandlerReadNoInflate,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001322E8,,iosCdvdHandlerReadInflate,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00132398,,iosCdvdHandlerRead,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00132638,,iosCdvdManager,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001328B0,,iosCdvdDiskReady,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001328D0,,iosCdvdLoad,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00132928,,iosCdvdBackGroundMgrAdd,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00132F28,,iosCdvdDirectStOpen,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001330E8,,iosCdvdChgFileName,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133188,,iosCdvdGetFileLsn,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133268,,iosCdvdSync,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133298,,iosCdvdLoadPackFile,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133318,,iosCdvdDiskStatusGet,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133320,,iosCdvdBackGroundMgrDelete,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133330,,iosCdvdBackGroundMgrNotDiskReadyPauseSet,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133350,,iosCdvdBackGroundMgrDeleteRequestGet,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133398,,iosCdvdBackGroundMgrEntryNum,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001333D0,,iosCdvdBackGroundMgrSeek,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001333D8,,iosCdvdBackGroundRead,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001334E8,,iosCdvdBackGroundReadIOPm,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001335F8,,iosCdvdBackGroundMgrGetRunning,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133600,,iosCdvdDirectStClose,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00133640,,iosCdvdDirectStRead,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x001336A0,,inflate_cd_read_func,cdvd.o,NO_ANCHOR,Object has no USA anchor
0x00135530,,close_inflate_handler,inflate.o,NO_ANCHOR,Object has no USA anchor
0x001355F8,,inflate,inflate.o,NO_ANCHOR,Object has no USA anchor
0x00135AC0,,open_inflate_handler,inflate.o,NO_ANCHOR,Object has no USA anchor
0x00135E08,,iosInitialize,ios.o,NO_ANCHOR,Object has no USA anchor
0x00135FD8,,iosSifAllocIopHeapDebug,ios.o,NO_ANCHOR,Object has no USA anchor
0x001361A8,0x001343B8,init_mblock,mblock.o,MATCH,offset=0x-0001DF0
0x001361B8,0x001343C8,new_segment,mblock.o,SEQ_MISMATCH,op_seq differs (sz=168)
0x00136260,0x00134470,reuse_mblock,mblock.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x001362B8,0x001344C8,strdup_mblock,mblock.o,OOB,USA address out of bounds
0x001363A0,,iosMcHandlerWrite,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00136798,,iosMcHandlerRead,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00137838,,iosMcManager,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00137F68,,iosMcMgrSync,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138008,,iosMcTest,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138010,,iosMcSync,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138028,,iosMcGetInfo,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138068,,iosMcFormat,mcard.o,NO_ANCHOR,Object has no USA anchor
0x001380B0,,iosMcUnformat,mcard.o,NO_ANCHOR,Object has no USA anchor
0x001380F8,,iosMcGetDir,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138140,,iosMcDelete,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138188,,iosMcSaveIconBlock,mcard.o,NO_ANCHOR,Object has no USA anchor
0x001381D0,,iosMcSaveProductBlock,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138218,,iosMcLoadProductBlock,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138260,,iosMcSaveGameBlock,mcard.o,NO_ANCHOR,Object has no USA anchor
0x001382A8,,iosMcLoadGameBlock,mcard.o,NO_ANCHOR,Object has no USA anchor
0x001382F0,,iosMcChdirProduct,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138338,,iosMcGetBlockSaveInfo,mcard.o,NO_ANCHOR,Object has no USA anchor
0x00138630,,iosMcIconWriteIconsys,mcdata.o,NO_ANCHOR,Object has no USA anchor
0x00138738,,iosMcIconWriteIcon,mcdata.o,NO_ANCHOR,Object has no USA anchor
0x00138910,,iosMallocSetPartition,memory.o,NO_ANCHOR,Object has no USA anchor
0x00138B30,,iosMallocResetPartition,memory.o,NO_ANCHOR,Object has no USA anchor
0x00138D10,,iosMallocSetPartitionName,memory.o,NO_ANCHOR,Object has no USA anchor
0x00138D98,,iosMallocClearPartition,memory.o,NO_ANCHOR,Object has no USA anchor
0x00138F50,,iosMallocDebug,memory.o,NO_ANCHOR,Object has no USA anchor
0x00139460,,_iosFreeWithFill,memory.o,NO_ANCHOR,Object has no USA anchor
0x00139508,,iosFree,memory.o,NO_ANCHOR,Object has no USA anchor
0x001399C0,,iosMallocCheckLeak,memory.o,NO_ANCHOR,Object has no USA anchor
0x00139BA0,,iosMallocCheckLeak2,memory.o,NO_ANCHOR,Object has no USA anchor
0x00139CE8,,iosReallocDebug,memory.o,NO_ANCHOR,Object has no USA anchor
0x00139F58,,iosMallocInitPartition,memory.o,NO_ANCHOR,Object has no USA anchor
0x0013A068,,iosMallocAlignDebug,memory.o,NO_ANCHOR,Object has no USA anchor
0x0013A150,,iosMsgQueueCreate,message.o,NO_ANCHOR,Object has no USA anchor
0x0013A1F8,,iosMsgQueueDestroy,message.o,NO_ANCHOR,Object has no USA anchor
0x0013A398,,iosMsgSetEvent,message.o,NO_ANCHOR,Object has no USA anchor
0x0013A480,,iosMsgInit,message.o,NO_ANCHOR,Object has no USA anchor
0x0013A4B8,,iosMsgSend,message.o,NO_ANCHOR,Object has no USA anchor
0x0013A5C0,,iosMsgRecv,message.o,NO_ANCHOR,Object has no USA anchor
0x0013A6C8,,iosMsgQueueDestroyAll,message.o,NO_ANCHOR,Object has no USA anchor
0x0013AC58,,iosPadDevInit,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B060,,iosPadRead,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B198,,iosPadNormalizeStick,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B350,,iosPadGetStick,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B510,,iosPadActRequest,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B618,,iosPadDevRead,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B648,,iosPadGetPort,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B660,,iosPadGetSlot,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B678,,iosPadGetDevice,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B6C0,,iosPadConnect,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B6E0,,iosPadStickCameraCoord,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B758,,iosPadEnable,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B768,,iosPadDisable,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B770,,iosPadEnableGet,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B778,,iosPadActInit,pad.o,NO_ANCHOR,Object has no USA anchor
0x0013B7F0,,iosPadActStop,pad.o,NO_ANCHOR,Object has no USA anchor
